Disease,Symptom_1,Symptom_2,Symptom_3,Symptom_4,Symptom_5,Symptom_6,Symptom_7,Symptom_8,Symptom_9,Symptom_10,Symptom_11,Symptom_12,Symptom_13,Symptom_14,Symptom_15,Symptom_16,Symptom_17
Psoriasis,sentimiento_de_culpa,irritabilidad,ideas_suicidas,abulia,ideas_delirantes,cambios_en_el_apetito,anergia_fisica,alogia_pobreza_habla,catatonía,afectividad_inapropiada,anhedonia_relaciones_amigos,eco del pensamiento,hipoexpresividad emocional,nerviosismo,taquicardia,irritabilidad,contacto_visual_bajo
Impetigo,taquicardia,disnea,alogia,preocupacion,sueño_o_fatiga,alucinaciones,hipervigilancia,tristeza,irritabilidad,contacto_visual_bajo,catatonía,anhedonia_intereses_sexuales,comportamiento motor desorganizado,pensamientos_intrusivos,anhedonia_sociabilidad,catatonía,dificultades en teoría de la mente
Impetigo,paranoia intensa,alogia_pobreza_contenido,irritabilidad,sudoracion,ideas_suicidas,contacto_visual_bajo,gesticulacion_reducida,nerviosismo,dificultades en teoría de la mente,abulia,anhedonia_relaciones_familia,catatonía,desorganización del pensamiento,hipoexpresividad emocional,ideas_suicidas,tristeza,sueño_o_fatiga
Impetigo,anhedonia_intereses_sexuales,anhedonia_sociabilidad,anhedonia_intereses_sexuales,comportamiento motor desorganizado,disminucion_del_libido,anhedonia_relaciones_amigos,alogia_pobreza_habla,procesamiento_info_deficit,anhedonia,dificultad_de_concetracion,ideas_suicidas,alogia,nerviosismo,anhedonia,anhedonia_relaciones_familia,atencion_deterioro,ideas_suicidas
Impetigo,memoria_deterioro,lenguaje desorganizado,disminucion_del_libido,alogia_pobreza_contenido,procesamiento_info_deficit,comportamiento motor desorganizado,alogia_pobreza_habla,sudoracion,dificultades en teoría de la mente,hipervigilancia,ideas_suicidas,anhedonia_relaciones_familia,catatonía,comportamiento motor desorganizado,lenguaje desorganizado,comportamiento social inadecuado,procesamiento_info_deficit
Impetigo,pensamientos_intrusivos,anhedonia_sociabilidad,anhedonia_sociabilidad,alogia_bloqueos_pensamiento,dificultad_de_concetracion,preocupacion,abulia_higiene,lenguaje desorganizado,alogia_pobreza_habla,nerviosismo,hipervigilancia,nerviosismo,sueño_o_fatiga,obsesiones_presencia,anhedonia_intereses_sexuales,abulia_higiene,anergia_fisica
Impetigo,alogia,comportamiento motor desorganizado,sentimiento_de_culpa,dificultades en teoría de la mente,nerviosismo,dificultades en teoría de la mente,eco del pensamiento,alogia_pobreza_habla,abulia_higiene,eco del pensamiento,tristeza,alogia_pobreza_contenido,pensamientos_intrusivos,disminucion_del_libido,anhedonia_relaciones_amigos,desorganización del pensamiento,alucinaciones
Impetigo,lenguaje desorganizado,taquicardia,taquicardia,abulia,anergia_fisica,hipoexpresividad emocional,alogia_bloqueos_pensamiento,alucinaciones,anhedonia_relaciones_familia,sueño_o_fatiga,obsesiones_presencia,tristeza,pensamientos_intrusivos,anhedonia_relaciones_familia,sueño_o_fatiga,nerviosismo,comportamiento social inadecuado
Impetigo,alogia,anhedonia_relaciones_familia,afectividad_inapropiada,anhedonia_intereses_sexuales,sentimiento_de_culpa,disnea,procesamiento_info_deficit,catatonía,atencion_deterioro,anergia_fisica,procesamiento_info_deficit,catatonía,sueño_o_fatiga,desorganización del pensamiento,eco del pensamiento,pensamientos_intrusivos,abulia
Impetigo,alogia_pobreza_habla,alogia_bloqueos_pensamiento,procesamiento_info_deficit,comportamiento motor desorganizado,contacto_visual_bajo,alogia_pobreza_contenido,disminucion_del_libido,procesamiento_info_deficit,ideas_delirantes,anhedonia_relaciones_amigos,alucinaciones,anhedonia_relaciones_amigos,anhedonia_relaciones_familia,catatonía,preocupacion,anhedonia_relaciones_familia,abulia
Impetigo,abulia,anhedonia,sudoracion,desorganización del pensamiento,alogia,anhedonia_intereses_sexuales,catatonía,alogia_pobreza_habla,anhedonia_intereses_recreativos,ideas_delirantes,dificultades en teoría de la mente,obsesiones_presencia,obsesiones_presencia,anhedonia_intereses_recreativos,sudoracion,contacto_visual_bajo,disnea
Fungal Infection,cambios_en_el_apetito,dificultad_de_concetracion,control_pensamiento,dificultad_de_concetracion,hipoexpresividad emocional,obsesiones_presencia,preocupacion,atencion_deterioro,memoria_deterioro,alucinaciones,anhedonia_relaciones_amigos,anhedonia_relaciones_amigos,hipoexpresividad emocional,dificultad_de_concetracion,lenguaje desorganizado,atencion_deterioro,ideas_delirantes
Fungal Infection,memoria_deterioro,disnea,desorganización del pensamiento,eco del pensamiento,cambios_en_el_apetito,sudoracion,pensamientos_intrusivos,anhedonia,atencion_deterioro,sueño_o_fatiga,memoria_deterioro,anhedonia_relaciones_amigos,pensamientos_intrusivos,expresion_facial_reducida,disminucion_del_libido,irritabilidad,taquicardia
Fungal Infection,ideas_suicidas,taquicardia,expresion_facial_reducida,alucinaciones,anhedonia_sociabilidad,hipervigilancia,anhedonia_sociabilidad,ideas_suicidas,comportamiento motor desorganizado,cambios_en_el_apetito,control_pensamiento,anhedonia_relaciones_amigos,gesticulacion_reducida,abulia_trabajo_estudio,ideas_suicidas,alucinaciones,paranoia intensa
Fungal Infection,control_pensamiento,hipoexpresividad emocional,control_pensamiento,preocupacion,procesamiento_info_deficit,anhedonia_intereses_recreativos,irritabilidad,hipervigilancia,anhedonia_intereses_sexuales,comportamiento motor desorganizado,dificultades en teoría de la mente,alogia,dificultad_de_concetracion,preocupacion,anhedonia_relaciones_familia,abulia,atencion_deterioro
Fungal Infection,anhedonia_intereses_recreativos,hipervigilancia,abulia_higiene,alucinaciones,eco del pensamiento,cambios_en_el_apetito,abulia_higiene,preocupacion,gesticulacion_reducida,desorganización del pensamiento,comportamiento motor desorganizado,nerviosismo,hipoexpresividad emocional,sueño_o_fatiga,tristeza,anhedonia_intereses_recreativos,desorganización del pensamiento
Fungal Infection,dificultades en teoría de la mente,abulia_higiene,disminucion_del_libido,disminucion_del_libido,alucinaciones,hipoexpresividad emocional,sueño_o_fatiga,anhedonia_sociabilidad,alogia,irritabilidad,afectividad_inapropiada,sudoracion,nerviosismo,desorganización del pensamiento,comportamiento social inadecuado,desorganización del pensamiento,dificultades en teoría de la mente
Fungal Infection,tristeza,alogia_pobreza_contenido,anhedonia_relaciones_amigos,sudoracion,hipoexpresividad emocional,control_pensamiento,alogia_pobreza_contenido,sueño_o_fatiga,alogia,abulia_trabajo_estudio,temblores,dificultades en teoría de la mente,nerviosismo,temblores,disnea,obsesiones_presencia,control_pensamiento
Fungal Infection,anhedonia_intereses_sexuales,cambios_en_el_apetito,irritabilidad,desorganización del pensamiento,anhedonia_relaciones_amigos,cambios_en_el_apetito,anhedonia_sociabilidad,anhedonia,catatonía,anhedonia_sociabilidad,control_pensamiento,expresion_facial_reducida,nerviosismo,disnea,taquicardia,alucinaciones,eco del pensamiento
Fungal Infection,gesticulacion_reducida,anhedonia_intereses_recreativos,taquicardia,hipervigilancia,desorganización del pensamiento,disnea,paranoia intensa,tristeza,expresion_facial_reducida,anhedonia_relaciones_amigos,anhedonia_sociabilidad,sentimiento_de_culpa,anhedonia,procesamiento_info_deficit,lenguaje desorganizado,gesticulacion_reducida,anhedonia_relaciones_amigos
Fungal Infection,atencion_deterioro,afectividad_inapropiada,abulia_higiene,abulia,alogia,alogia_pobreza_habla,cambios_en_el_apetito,alogia_pobreza_contenido,anhedonia_intereses_sexuales,gesticulacion_reducida,tristeza,abulia_higiene,alogia_pobreza_habla,anhedonia_intereses_recreativos,taquicardia,cambios_en_el_apetito,anhedonia_intereses_recreativos
Allergy,catatonía,anhedonia_intereses_recreativos,anhedonia_sociabilidad,anhedonia,expresion_facial_reducida,anhedonia_intereses_recreativos,control_pensamiento,abulia_trabajo_estudio,irritabilidad,temblores,obsesiones_presencia,comportamiento social inadecuado,hipervigilancia,temblores,anhedonia,disminucion_del_libido,desorganización del pensamiento
Allergy,comportamiento social inadecuado,ideas_suicidas,dificultades en teoría de la mente,lenguaje desorganizado,hipoexpresividad emocional,alogia_pobreza_habla,ideas_delirantes,temblores,alogia_pobreza_habla,comportamiento motor desorganizado,obsesiones_presencia,comportamiento social inadecuado,alucinaciones,paranoia intensa,cambios_en_el_apetito,hipervigilancia,comportamiento social inadecuado
Allergy,hipervigilancia,ideas_delirantes,anergia_fisica,memoria_deterioro,memoria_deterioro,afectividad_inapropiada,abulia,alogia_bloqueos_pensamiento,desorganización del pensamiento,sudoracion,hipervigilancia,procesamiento_info_deficit,hipoexpresividad emocional,alogia_bloqueos_pensamiento,memoria_deterioro,sueño_o_fatiga,pensamientos_intrusivos
Allergy,anhedonia_relaciones_amigos,anergia_fisica,hipoexpresividad emocional,disnea,catatonía,alogia,lenguaje desorganizado,anhedonia,ideas_suicidas,cambios_en_el_apetito,memoria_deterioro,anhedonia,anergia_fisica,abulia_trabajo_estudio,obsesiones_presencia,taquicardia,taquicardia
Allergy,alogia_bloqueos_pensamiento,irritabilidad,contacto_visual_bajo,eco del pensamiento,paranoia intensa,alogia,disminucion_del_libido,alogia_pobreza_contenido,irritabilidad,anhedonia_relaciones_amigos,sueño_o_fatiga,lenguaje desorganizado,alogia_pobreza_contenido,abulia_trabajo_estudio,dificultad_de_concetracion,abulia_trabajo_estudio,anhedonia_intereses_sexuales
Allergy,anhedonia_relaciones_familia,ideas_suicidas,ideas_suicidas,dificultades en teoría de la mente,irritabilidad,abulia_higiene,dificultad_de_concetracion,lenguaje desorganizado,taquicardia,hipervigilancia,eco del pensamiento,cambios_en_el_apetito,ideas_suicidas,hipoexpresividad emocional,control_pensamiento,abulia_higiene,anhedonia
Allergy,abulia_trabajo_estudio,lenguaje desorganizado,procesamiento_info_deficit,temblores,catatonía,dificultad_de_concetracion,sentimiento_de_culpa,control_pensamiento,desorganización del pensamiento,gesticulacion_reducida,pensamientos_intrusivos,gesticulacion_reducida,abulia_higiene,hipervigilancia,ideas_delirantes,temblores,anhedonia_intereses_sexuales
Allergy,alogia_pobreza_contenido,eco del pensamiento,cambios_en_el_apetito,disminucion_del_libido,hipervigilancia,irritabilidad,pensamientos_intrusivos,dificultades en teoría de la mente,gesticulacion_reducida,alogia_pobreza_contenido,disminucion_del_libido,preocupacion,abulia_trabajo_estudio,gesticulacion_reducida,alogia_pobreza_contenido,catatonía,anhedonia_intereses_sexuales
Allergy,cambios_en_el_apetito,sueño_o_fatiga,abulia,procesamiento_info_deficit,contacto_visual_bajo,comportamiento motor desorganizado,abulia_trabajo_estudio,comportamiento social inadecuado,anhedonia,hipervigilancia,taquicardia,disminucion_del_libido,nerviosismo,sudoracion,alogia_pobreza_habla,anhedonia_relaciones_familia,expresion_facial_reducida
Allergy,obsesiones_presencia,lenguaje desorganizado,afectividad_inapropiada,anhedonia_relaciones_familia,nerviosismo,anhedonia_intereses_sexuales,comportamiento social inadecuado,atencion_deterioro,abulia_trabajo_estudio,anergia_fisica,lenguaje desorganizado,alogia_pobreza_habla,ideas_suicidas,anergia_fisica,disminucion_del_libido,catatonía,sentimiento_de_culpa
GERD,anhedonia_intereses_recreativos,taquicardia,abulia_higiene,comportamiento social inadecuado,anhedonia_relaciones_familia,preocupacion,afectividad_inapropiada,abulia,alogia_pobreza_habla,comportamiento motor desorganizado,tristeza,dificultad_de_concetracion,hipervigilancia,taquicardia,comportamiento social inadecuado,hipoexpresividad emocional,tristeza
GERD,pensamientos_intrusivos,eco del pensamiento,sentimiento_de_culpa,pensamientos_intrusivos,anhedonia_sociabilidad,anhedonia_intereses_sexuales,abulia,contacto_visual_bajo,alogia_pobreza_contenido,taquicardia,sudoracion,temblores,disminucion_del_libido,anhedonia_intereses_recreativos,sentimiento_de_culpa,obsesiones_presencia,hipervigilancia
GERD,alogia_pobreza_contenido,expresion_facial_reducida,hipervigilancia,contacto_visual_bajo,atencion_deterioro,ideas_delirantes,alogia_pobreza_habla,afectividad_inapropiada,nerviosismo,abulia,memoria_deterioro,abulia_higiene,dificultad_de_concetracion,disminucion_del_libido,preocupacion,alogia,paranoia intensa
GERD,abulia_trabajo_estudio,ideas_delirantes,comportamiento motor desorganizado,sueño_o_fatiga,anhedonia_intereses_sexuales,afectividad_inapropiada,comportamiento motor desorganizado,dificultades en teoría de la mente,comportamiento motor desorganizado,hipoexpresividad emocional,sudoracion,sentimiento_de_culpa,anhedonia_relaciones_amigos,paranoia intensa,anhedonia_intereses_recreativos,dificultad_de_concetracion,contacto_visual_bajo
GERD,irritabilidad,dificultad_de_concetracion,ideas_delirantes,control_pensamiento,paranoia intensa,taquicardia,comportamiento social inadecuado,comportamiento social inadecuado,anhedonia_intereses_recreativos,cambios_en_el_apetito,abulia_higiene,hipoexpresividad emocional,procesamiento_info_deficit,anhedonia_relaciones_familia,comportamiento motor desorganizado,alogia_pobreza_habla,nerviosismo
GERD,hipervigilancia,control_pensamiento,memoria_deterioro,ideas_delirantes,atencion_deterioro,anhedonia_relaciones_familia,memoria_deterioro,alogia_pobreza_habla,contacto_visual_bajo,anhedonia_intereses_recreativos,preocupacion,anhedonia_relaciones_familia,sudoracion,catatonía,pensamientos_intrusivos,contacto_visual_bajo,desorganización del pensamiento
GERD,memoria_deterioro,tristeza,irritabilidad,desorganización del pensamiento,ideas_suicidas,anhedonia_intereses_recreativos,anhedonia_relaciones_familia,dificultad_de_concetracion,eco del pensamiento,expresion_facial_reducida,cambios_en_el_apetito,cambios_en_el_apetito,dificultades en teoría de la mente,temblores,eco del pensamiento,alogia,contacto_visual_bajo
GERD,ideas_suicidas,atencion_deterioro,abulia,eco del pensamiento,alogia_pobreza_habla,nerviosismo,afectividad_inapropiada,abulia_higiene,procesamiento_info_deficit,anhedonia_relaciones_amigos,anhedonia,anhedonia,ideas_suicidas,disminucion_del_libido,anhedonia_relaciones_amigos,contacto_visual_bajo,ideas_suicidas
GERD,sentimiento_de_culpa,abulia_trabajo_estudio,nerviosismo,anergia_fisica,alogia_bloqueos_pensamiento,disnea,abulia_higiene,dificultad_de_concetracion,anergia_fisica,disminucion_del_libido,procesamiento_info_deficit,nerviosismo,alucinaciones,afectividad_inapropiada,ideas_delirantes,disnea,hipoexpresividad emocional
GERD,procesamiento_info_deficit,alogia_pobreza_habla,hipoexpresividad emocional,tristeza,ideas_suicidas,disminucion_del_libido,dificultades en teoría de la mente,dificultades en teoría de la mente,dificultad_de_concetracion,desorganización del pensamiento,sueño_o_fatiga,disnea,comportamiento social inadecuado,irritabilidad,sueño_o_fatiga,anhedonia_relaciones_familia,paranoia intensa
Chronic Cholestasis,sentimiento_de_culpa,alogia,paranoia intensa,tristeza,alogia_bloqueos_pensamiento,anhedonia_relaciones_amigos,anhedonia_relaciones_amigos,dificultades en teoría de la mente,alogia_bloqueos_pensamiento,comportamiento social inadecuado,eco del pensamiento,alogia,sudoracion,tristeza,sueño_o_fatiga,anergia_fisica,anhedonia
Chronic Cholestasis,ideas_delirantes,hipervigilancia,alucinaciones,abulia,anergia_fisica,tristeza,alogia_pobreza_habla,irritabilidad,desorganización del pensamiento,tristeza,irritabilidad,temblores,anhedonia_intereses_sexuales,abulia,atencion_deterioro,ideas_delirantes,desorganización del pensamiento
Chronic Cholestasis,gesticulacion_reducida,abulia_trabajo_estudio,afectividad_inapropiada,cambios_en_el_apetito,preocupacion,disnea,anhedonia,dificultades en teoría de la mente,eco del pensamiento,ideas_suicidas,alogia_bloqueos_pensamiento,atencion_deterioro,eco del pensamiento,catatonía,catatonía,sudoracion,comportamiento motor desorganizado
Chronic Cholestasis,procesamiento_info_deficit,taquicardia,comportamiento social inadecuado,abulia,abulia_higiene,alogia_pobreza_contenido,anhedonia,disminucion_del_libido,nerviosismo,preocupacion,nerviosismo,dificultad_de_concetracion,ideas_suicidas,dificultades en teoría de la mente,pensamientos_intrusivos,anhedonia_intereses_recreativos,sueño_o_fatiga
Chronic Cholestasis,sentimiento_de_culpa,tristeza,obsesiones_presencia,eco del pensamiento,eco del pensamiento,contacto_visual_bajo,eco del pensamiento,anhedonia_relaciones_amigos,comportamiento motor desorganizado,alucinaciones,abulia_trabajo_estudio,memoria_deterioro,afectividad_inapropiada,anhedonia_intereses_recreativos,alogia_bloqueos_pensamiento,contacto_visual_bajo,ideas_delirantes
Chronic Cholestasis,lenguaje desorganizado,alucinaciones,hipoexpresividad emocional,memoria_deterioro,atencion_deterioro,procesamiento_info_deficit,alogia_pobreza_contenido,obsesiones_presencia,eco del pensamiento,sudoracion,gesticulacion_reducida,obsesiones_presencia,alogia_pobreza_contenido,disminucion_del_libido,comportamiento social inadecuado,sentimiento_de_culpa,catatonía
Chronic Cholestasis,disminucion_del_libido,sentimiento_de_culpa,anhedonia_relaciones_familia,tristeza,alogia_pobreza_contenido,expresion_facial_reducida,taquicardia,alucinaciones,cambios_en_el_apetito,alucinaciones,control_pensamiento,ideas_suicidas,sueño_o_fatiga,nerviosismo,alogia_bloqueos_pensamiento,taquicardia,anhedonia_relaciones_amigos
